GAME_ID,year_ID,AWAY_TEAM_ID,INN_CT,BAT_HOME_ID,OUTS_CT,BALLS_CT,STRIKES_CT,PITCH_SEQ_TX,AWAY_SCORE_CT,HOME_SCORE_CT,BAT_ID,BAT_HAND_CD,RESP_BAT_ID,RESP_BAT_HAND_CD,PIT_ID,PIT_HAND_CD,RES_PIT_ID,RES_PIT_HAND_CD,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,BASE2_RUN_ID,BASE3_RUN_ID,EVENT_TX,LEADOFF_FL,PH_FL,BAT_FLD_CD,BAT_LINEUP_ID,EVENT_CD,BAT_EVENT_FL,AB_FL,H_CD,SH_FL,SF_FL,EVENT_OUTS_CT,DP_FL,TP_FL,RBI_CT,WP_FL,PB_FL,FLD_CD,BATTEDBALL_CD,BUNT_FL,FOUL_FL,BATTEDBALL_LOC_TX,ERR_CT,ERR1_FLD_CD,ERR1_CD,ERR2_FLD_CD,ERR2_CD,ERR3_FLD_CD,ERR3_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,BAT_PLAY_TX,RUN1_PLAY_TX,RUN2_PLAY_TX,RUN3_PLAY_TX,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,RUN1_RESP_PIT_ID,RUN2_RESP_PIT_ID,RUN3_RESP_PIT_ID,GAME_NEW_FL,GAME_END_FL,PR_RUN1_FL,PR_RUN2_FL,PR_RUN3_FL,REMOVED_FOR_PR_RUN1_ID,REMOVED_FOR_PR_RUN2_ID,REMOVED_FOR_PR_RUN3_ID,REMOVED_FOR_PH_BAT_ID,REMOVED_FOR_PH_BAT_FLD_CD,PO1_FLD_CD,PO2_FLD_CD,PO3_FLD_CD,ASS1_FLD_CD,ASS2_FLD_CD,ASS3_FLD_CD,ASS4_FLD_CD,ASS5_FLD_CD,EVENT_ID,HOME_TEAM_ID,BAT_TEAM_ID,FLD_TEAM_ID,BAT_LAST_ID,INN_NEW_FL,INN_END_FL,START_BAT_SCORE_CT,START_FLD_SCORE_CT,INN_RUNS_CT,GAME_PA_CT,INN_PA_CT,PA_NEW_FL,PA_TRUNC_FL,START_BASES_CD,END_BASES_CD,BAT_START_FL,RESP_BAT_START_FL,BAT_ON_DECK_ID,BAT_IN_HOLD_ID,PIT_START_FL,RESP_PIT_START_FL,RUN1_FLD_CD,RUN1_LINEUP_CD,RUN1_ORIGIN_EVENT_ID,RUN2_FLD_CD,RUN2_LINEUP_CD,RUN2_ORIGIN_EVENT_ID,RUN3_FLD_CD,RUN3_LINEUP_CD,RUN3_ORIGIN_EVENT_ID,RUN1_RESP_CAT_ID,RUN2_RESP_CAT_ID,RUN3_RESP_CAT_ID,PA_BALL_CT,PA_CALLED_BALL_CT,PA_INTENT_BALL_CT,PA_PITCHOUT_BALL_CT,PA_HITBATTER_BALL_CT,PA_OTHER_BALL_CT,PA_STRIKE_CT,PA_CALLED_STRIKE_CT,PA_SWINGMISS_STRIKE_CT,PA_FOUL_STRIKE_CT,PA_INPLAY_STRIKE_CT,PA_OTHER_STRIKE_CT,EVENT_RUNS_CT,FLD_ID,BASE2_FORCE_FL,BASE3_FORCE_FL,BASE4_FORCE_FL,BAT_SAFE_ERR_FL,BAT_FATE_ID,RUN1_FATE_ID,RUN2_FATE_ID,RUN3_FATE_ID,FATE_RUNS_CT,ASS6_FLD_CD,ASS7_FLD_CD,ASS8_FLD_CD,ASS9_FLD_CD,ASS10_FLD_CD,UNKNOWN_OUT_EXC_FL,UNCERTAIN_PLAY_EXC_FL
ANA201304220,2013,TEX,7,0,1,1,0,..BX,5,6,bakej001,R,bakej001,R,downs001,L,downs001,L,iannc001,trumm001,kendh001,jimel002,romia001,troum001,bourp001,hamij003,cruzn002,,belta001,E1/G.3-H;1-2,F,T,11,7,18,T,T,0,F,F,0,F,F,1,F,F,1,G,F,F,,1,1,F,0,N,0,N,1,2,0,4,,,,,F,F,F,F,F,F,F,F,F,delad001,,delad001,F,F,F,F,F,,,,murpd005,7,0,0,0,0,0,0,0,0,65,ANA,TEX,ANA,0,F,F,5,6,2,33,5,T,F,5,3,F,F,morem001,martl004,F,F,9,6,64,0,0,0,5,4,62,iannc001,,iannc001,1,1,0,0,0,0,1,0,0,0,1,0,1,downs001,F,F,F,T,0,2,0,4,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,7,0,1,1,2,CBSX,6,6,morem001,L,morem001,L,downs001,L,downs001,L,iannc001,trumm001,kendh001,jimel002,romia001,troum001,bourp001,hamij003,bakej001,cruzn002,,16(1)3/GDP,F,F,3,8,2,T,T,0,F,F,2,T,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,63,16,,,F,F,F,F,F,F,F,F,F,downs001,delad001,,F,F,F,F,F,,,,,0,6,3,0,1,6,0,0,0,66,ANA,TEX,ANA,0,F,T,6,6,3,34,6,T,F,3,2,T,T,martl004,kinsi001,F,F,0,7,65,9,6,64,0,0,0,iannc001,iannc001,,1,1,0,0,0,0,3,1,1,0,1,0,0,downs001,T,F,F,F,0,0,2,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,7,1,0,0,2,..CFS,6,6,pujoa001,R,pujoa001,R,schet001,R,schet001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,martl004,cruzn002,,,,K,T,F,10,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,67,ANA,ANA,TEX,1,T,F,6,6,0,29,0,T,F,0,0,T,T,trumm001,hamij003,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,1,1,1,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,7,1,1,0,0,X,6,6,trumm001,R,trumm001,R,schet001,R,schet001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,martl004,cruzn002,,,,63/G,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,68,ANA,ANA,TEX,1,F,F,6,6,0,30,1,T,F,0,0,T,T,hamij003,kendh001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,andre001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,7,1,2,0,2,SSX,6,6,hamij003,L,hamij003,L,schet001,R,schet001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,martl004,cruzn002,,,,S8/L,F,F,9,5,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,69,ANA,ANA,TEX,1,F,F,6,6,0,31,2,T,F,0,1,T,T,kendh001,romia001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,0,2,0,1,0,0,martl004,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,7,1,2,0,0,X,6,6,kendh001,R,kendh001,R,schet001,R,schet001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,martl004,cruzn002,hamij003,,,4/L,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,4,L,F,F,,0,0,N,0,N,0,N,0,1,0,0,4,,,,F,F,F,F,F,F,F,F,F,schet001,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,70,ANA,ANA,TEX,1,F,T,6,6,0,32,3,T,F,1,1,T,T,romia001,iannc001,F,F,9,5,69,0,0,0,0,0,0,piera001,,,0,0,0,0,0,0,1,0,0,0,1,0,0,kinsi001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,8,0,0,3,2,BBCBCFFFS,6,6,martl004,L,martl004,L,downs001,L,downs001,L,iannc001,trumm001,kendh001,jimel002,romia001,troum001,bourp001,hamij003,,,,K,T,F,8,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,71,ANA,TEX,ANA,0,T,F,6,6,0,35,0,T,F,0,0,T,T,kinsi001,andre001,F,F,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,6,2,1,3,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,8,0,1,0,0,X,6,6,kinsi001,R,kinsi001,R,downs001,L,downs001,L,iannc001,trumm001,kendh001,jimel002,romia001,troum001,bourp001,hamij003,,,,63/G,F,F,4,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,72,ANA,TEX,ANA,0,F,F,6,6,0,36,1,T,F,0,0,T,T,andre001,berkl001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,romia001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,8,0,2,0,0,X,6,6,andre001,R,andre001,R,downs001,L,downs001,L,iannc001,trumm001,kendh001,jimel002,romia001,troum001,bourp001,hamij003,,,,4!3/G+,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,73,ANA,TEX,ANA,0,F,T,6,6,0,37,2,T,F,0,0,T,T,berkl001,belta001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,kendh001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,8,1,0,1,2,.FBFX,6,6,shucj001,L,shucj001,L,schet001,R,schet001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,martl004,cruzn002,,,,8/F,T,T,11,7,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,romia001,6,8,0,0,0,0,0,0,0,74,ANA,ANA,TEX,1,T,F,6,6,0,33,0,T,F,0,0,F,F,iannc001,jimel002,F,F,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,3,0,0,2,1,0,0,martl004,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,8,1,1,0,1,SX,6,6,iannc001,R,iannc001,R,schet001,R,schet001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,martl004,cruzn002,,,,53/G,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,75,ANA,ANA,TEX,1,F,F,6,6,0,34,1,T,F,0,0,T,T,jimel002,bourp001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0,1,0,1,0,0,belta001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,8,1,2,2,1,BBFX,6,6,jimel002,R,jimel002,R,schet001,R,schet001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,martl004,cruzn002,,,,53/G,F,F,5,9,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,76,ANA,ANA,TEX,1,F,T,6,6,0,35,2,T,F,0,0,T,T,bourp001,troum001,F,F,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,2,0,0,1,1,0,0,belta001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,0,0,0,1,..SX,6,6,berkl001,L,berkl001,L,friee001,R,friee001,R,iannc001,trumm001,kendh001,jimel002,fielt001,troum001,bourp001,hamij003,,,,7/F,T,F,10,3,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,77,ANA,TEX,ANA,0,T,F,6,6,0,38,0,T,F,0,0,T,T,belta001,piera001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,0,1,0,1,0,0,troum001,F,F,F,F,0,0,0,0,1,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,0,1,1,0,BX,6,6,belta001,R,belta001,R,friee001,R,friee001,R,iannc001,trumm001,kendh001,jimel002,fielt001,troum001,bourp001,hamij003,,,,7/F,F,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,78,ANA,TEX,ANA,0,F,F,6,6,0,39,1,T,F,0,0,T,T,piera001,cruzn002,F,F,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,1,0,0,0,1,0,0,troum001,F,F,F,F,0,0,0,0,1,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,0,2,0,0,X,6,6,piera001,L,piera001,L,friee001,R,friee001,R,iannc001,trumm001,kendh001,jimel002,fielt001,troum001,bourp001,hamij003,,,,HR/89/F,F,F,2,5,23,T,T,4,F,F,0,F,F,1,F,F,0,F,F,F,89,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,79,ANA,TEX,ANA,0,F,F,6,6,0,40,2,T,F,0,0,T,T,cruzn002,bakej001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,1,,F,F,F,F,4,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,0,2,0,1,CX,7,6,cruzn002,R,cruzn002,R,friee001,R,friee001,R,iannc001,trumm001,kendh001,jimel002,fielt001,troum001,bourp001,hamij003,,,,13/G-,F,F,9,6,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,80,ANA,TEX,ANA,0,F,T,7,6,1,41,3,T,F,0,0,T,T,bakej001,morem001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,1,0,0,1,0,0,friee001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,1,0,0,2,...CFX,7,6,bourp001,R,bourp001,R,nathj001,R,nathj001,R,piera001,morem001,kinsi001,belta001,andre001,martl004,gentc001,cruzn002,,,,S7/L,T,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,81,ANA,ANA,TEX,1,T,F,6,7,0,36,0,T,F,0,1,T,T,troum001,pujoa001,F,F,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,1,0,1,1,0,0,martl004,F,F,F,F,1,0,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,1,0,1,0,B1X,7,6,troum001,R,troum001,R,nathj001,R,nathj001,R,piera001,morem001,kinsi001,belta001,andre001,martl004,gentc001,cruzn002,bourp001,,,9/F,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,9,,,,F,F,F,F,F,F,F,F,F,nathj001,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,82,ANA,ANA,TEX,1,F,F,6,7,0,37,1,T,F,1,1,T,T,pujoa001,trumm001,F,F,8,1,81,0,0,0,0,0,0,piera001,,,1,1,0,0,0,0,1,0,0,0,1,0,0,cruzn002,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,1,1,2,1,B1BC1X,7,6,pujoa001,R,pujoa001,R,nathj001,R,nathj001,R,piera001,morem001,kinsi001,belta001,andre001,martl004,gentc001,cruzn002,bourp001,,,4/L-,F,F,10,3,2,T,T,0,F,F,1,F,F,0,F,F,4,L,F,F,,0,0,N,0,N,0,N,0,1,0,0,4,,,,F,F,F,F,F,F,F,F,F,nathj001,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,83,ANA,ANA,TEX,1,F,F,6,7,0,38,2,T,F,1,1,T,T,trumm001,hamij003,F,F,8,1,81,0,0,0,0,0,0,piera001,,,2,2,0,0,0,0,2,1,0,0,1,0,0,kinsi001,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ANA201304220,2013,TEX,9,1,2,0,2,C1CS,7,6,trumm001,R,trumm001,R,nathj001,R,nathj001,R,piera001,morem001,kinsi001,belta001,andre001,martl004,gentc001,cruzn002,bourp001,,,K,F,F,3,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,nathj001,,,F,T,F,F,F,,,,,0,2,0,0,0,0,0,0,0,84,ANA,ANA,TEX,1,F,T,6,7,0,39,3,T,F,1,1,T,T,hamij003,kendh001,F,F,8,1,81,0,0,0,0,0,0,piera001,,,0,0,0,0,0,0,3,2,1,0,0,0,0,,F,F,F,F,0,1,0,0,0,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,0,0,0,1,FH,0,0,kinsi001,R,kinsi001,R,vargj001,L,vargj001,L,iannc001,trumm001,kendh001,jimel002,harrb001,troum001,bourp001,hamij003,,,,HP,T,F,4,1,16,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,1,ANA,TEX,ANA,0,T,F,0,0,0,0,0,T,F,0,1,T,T,andre001,berkl001,T,T,0,0,0,0,0,0,0,0,0,,,,1,0,0,0,1,0,1,0,0,1,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,0,0,1,1,BCX,0,0,andre001,R,andre001,R,vargj001,L,vargj001,L,iannc001,trumm001,kendh001,jimel002,harrb001,troum001,bourp001,hamij003,kinsi001,,,31/G-.1-2,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,2,0,0,31,,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,2,ANA,TEX,ANA,0,F,F,0,0,0,1,1,T,F,1,2,T,T,berkl001,belta001,T,T,4,1,1,0,0,0,0,0,0,iannc001,,,1,1,0,0,0,0,2,1,0,0,1,0,0,trumm001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,0,1,1,1,CBX,0,0,berkl001,R,berkl001,R,vargj001,L,vargj001,L,iannc001,trumm001,kendh001,jimel002,harrb001,troum001,bourp001,hamij003,,kinsi001,,7/F,F,F,10,3,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,2,0,7,,,,F,F,F,F,F,F,F,F,F,,vargj001,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,3,ANA,TEX,ANA,0,F,F,0,0,0,2,2,T,F,2,2,T,T,belta001,cruzn002,T,T,0,0,0,4,1,1,0,0,0,,iannc001,,1,1,0,0,0,0,2,1,0,0,1,0,0,troum001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,0,2,2,0,BBX,0,0,belta001,R,belta001,R,vargj001,L,vargj001,L,iannc001,trumm001,kendh001,jimel002,harrb001,troum001,bourp001,hamij003,,kinsi001,,8/F,F,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,2,0,8,,,,F,F,F,F,F,F,F,F,F,,vargj001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,4,ANA,TEX,ANA,0,F,T,0,0,0,3,3,T,F,2,2,T,T,cruzn002,piera001,T,T,0,0,0,4,1,1,0,0,0,,iannc001,,2,2,0,0,0,0,1,0,0,0,1,0,0,bourp001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,1,0,2,2,BBCFX,0,0,bourp001,R,bourp001,R,ogana001,R,ogana001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,gentc001,cruzn002,,,,43/G,T,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,5,ANA,ANA,TEX,1,T,F,0,0,0,0,0,T,F,0,0,T,T,troum001,pujoa001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,3,1,0,1,1,0,0,kinsi001,F,F,F,F,0,0,0,0,2,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,1,1,1,2,CCBS,0,0,troum001,R,troum001,R,ogana001,R,ogana001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,gentc001,cruzn002,,,,K.BX1(2E3),F,F,7,2,3,T,T,0,F,F,0,F,F,0,F,F,0,,F,F,,1,3,D,0,N,0,N,1,0,0,0,2E3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,2,0,0,0,0,6,ANA,ANA,TEX,1,F,F,0,0,0,1,1,T,F,0,1,T,T,pujoa001,hamij003,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,3,2,1,0,0,0,0,,F,F,F,F,5,0,0,0,2,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,1,1,3,2,FFB1B1B>B,0,0,pujoa001,R,pujoa001,R,ogana001,R,ogana001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,gentc001,cruzn002,troum001,,,W.1-2,F,F,10,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,ogana001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7,ANA,ANA,TEX,1,F,F,0,0,0,2,2,T,F,1,3,T,T,hamij003,trumm001,T,T,7,2,6,0,0,0,0,0,0,piera001,,,4,4,0,0,0,0,2,0,0,2,0,0,0,,F,F,F,F,5,5,0,0,2,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,1,1,0,0,X,0,0,hamij003,L,hamij003,L,ogana001,R,ogana001,R,piera001,morem001,kinsi001,belta001,andre001,bakej001,gentc001,cruzn002,pujoa001,troum001,,7!/L,F,F,9,4,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,0,1,2,0,7,,,,F,F,F,F,F,F,F,F,F,ogana001,ogana001,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,8,ANA,ANA,TEX,1,F,F,0,0,0,3,3,T,F,3,3,T,T,trumm001,kendh001,T,T,10,3,7,7,2,6,0,0,0,piera001,piera001,,0,0,0,0,0,0,1,0,0,0,1,0,0,bakej001,F,F,F,F,0,5,5,0,2,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,1,2,0,1,.CX,0,0,trumm001,R,trumm001,R,ogana001,R,ogana001,R,piera001,morem001,kinsi001,belta001,andre001,murpd005,gentc001,cruzn002,pujoa001,troum001,,S8/L.2-H(UR);1-2,F,F,3,5,20,T,T,1,F,F,0,F,F,1,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,2,5,0,,,,,F,F,F,F,F,F,F,F,F,ogana001,ogana001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9,ANA,ANA,TEX,1,F,F,0,0,0,4,4,T,F,3,3,T,T,kendh001,harrb001,T,T,10,3,7,7,2,6,0,0,0,piera001,piera001,,0,0,0,0,0,0,2,1,0,0,1,0,1,gentc001,F,F,F,F,0,5,5,0,1,0,0,0,0,0,F,F
ANA201304230,2013,TEX,1,1,2,3,2,BBCFFB>F>X,0,1,kendh001,R,kendh001,R,ogana001,R,ogana001,R,piera001,morem001,kinsi001,belta001,andre001,murpd005,gentc001,cruzn002,trumm001,pujoa001,,S64/G.2-H(UR);1X3(645),F,F,4,6,20,T,T,1,F,F,1,F,F,1,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,5,0,,645,,,F,F,F,F,F,F,F,F,F,ogana001,ogana001,,F,F,F,F,F,,,,,0,5,0,0,6,4,0,0,0,10,ANA,ANA,TEX,1,F,T,1,0,1,5,5,T,F,3,1,T,T,harrb001,iannc001,T,T,3,5,9,10,3,7,0,0,0,piera001,piera001,,3,3,0,0,0,0,5,1,0,3,1,0,1,andre001,F,F,F,F,0,0,5,0,0,0,0,0,0,0,F,F
ANA201304230,2013,TEX,2,0,0,3,2,BCBCBB,0,2,cruzn002,R,cruzn002,R,vargj001,L,vargj001,L,iannc001,trumm001,kendh001,jimel002,harrb001,troum001,bourp001,hamij003,,,,W,T,F,9,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,11,ANA,TEX,ANA,0,T,F,0,2,0,4,0,T,F,0,1,T,T,piera001,murpd005,T,T,0,0,0,0,0,0,0,0,0,,,,4,4,0,0,0,0,2,2,0,0,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304230,2013,TEX,2,0,0,1,1,BCX,0,2,piera001,L,piera001,L,vargj001,L,vargj001,L,iannc001,trumm001,kendh001,jimel002,harrb001,troum001,bourp001,hamij003,cruzn002,,,36(1)1/GDP,F,F,2,6,2,T,T,0,F,F,2,T,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,61,36,,,F,F,F,F,F,F,F,F,F,vargj001,,,F,F,F,F,F,,,,,0,6,1,0,3,6,0,0,0,12,ANA,TEX,ANA,0,F,F,0,2,0,5,1,T,F,1,0,T,T,murpd005,gentc001,T,T,9,5,11,0,0,0,0,0,0,iannc001,,,1,1,0,0,0,0,2,1,0,0,1,0,0,trumm001,T,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
